review_text,rating,label
"I have big, fat, flat ""Fred Flintstone"" kind of feet.  On top of that, I've developed Plantar Fascitis  after 50 years of working on my feet.  I tried multiple boots and found no comfort.  For anyone with wide feet, you know its hard to find much selection for you, and it's worse when you're trying to find something comfortable too.  I measure that I should need a 10.5 EEE shoe.  I bought these in 11 / 6-E and I finally have some comfort !  So far I've worn them daily for 3 months and may have to replace the footbed inserts soon, but they have been the best boots I've worn in many years !",5,0
"Unfortunately my first Pair of Brooks I have giving a bad rating. The cushion and bottom sole is wearing out already. Im 6'3"" 220, not over weight. They should have a least held up another month😣",2,0
I regret buying these shoes. They are bulky and my arches ache after wearing them.,1,1
These are great minus the fact the tongue is sewn to the insides of the shoe...maybe that is a thing they do to cleats but my first experience and makes a little difficult to get on but upside doesn't come off easy either when untied. So otherwise 5star would have been given!,4,0
"I have narrow feet and these fit fine for me. They are super cute and nice looking shoes. I probably wouldn't wear them to the gym, but I took them with me to Hawaii and wore them on the plane. Adidas is a brand to size down in because they normally run large, so if you have a pair of Adidas already, order that same size. They're not as soft as some other Adidas, and have a bit of a harder base to them, but like I said, I got them more for looks and an everyday shoe. I would recommend them!",5,0
"This is now my 8th pair of these as I have most of the colors.  Why so many- because it is the most comfortable sneaker on earth and versatile enough for working out, running errands and even wearing to work- hence why so many colors.I have arthritis in both knees, Achilles tendinitis in both feet, and am a life long flat footed person- I put on these sneakers and I feel like my feet are on air.  I over pronate  when I walk, which worsens my knee pain, but in these, my foot is well supported allowing me to walk briskly, without pain.This rose gold color is now my favorite color!",5,0
"Runs small! VERY narrow across the heel and through the top of the foot. Also, super hard inside, the footbed is nice but everything else is really rigid. She said they were almost painful to stand in.",2,0
Purchased these for a trip and they did not disappoint. Very amazing from day one.,5,1
the shoes was not of fitting. it hurt foot much.,2,1
Expected more for the price.,3,1
"I've been a longtime Saucony customer. This particular pair looks the same as the other styles and is comfortable in the same way but there is practically no arch support. If you use your own orthotics, you shouldn't have any complaints, especially at this price point.",3,0
"Expensive, but of the highest quality. I ordered size 9 and returned them for 8 1/2. Which is still long enough that my toes don't hit the end. I wear New Balance walking shoes in 8 1/2, 4E (the only company I know of that makes a shoe in that width). Amazingly, right out of the box these mocs were perfectly wide and had a very comfortable toe box.  I went through no stretching period at all. I must say I hesitated to pay, what, $80? Whatever. Now I wouldn't send them back for twice what I paid. I have only worn them inside. If I don't go out in them on concrete and asphalt, I figure I'll still be wearing them for at least ten years, maybe twenty. (I've even worn them to bed to keep my feet a tad warmer.)",5,0
Nice quality for the price.,4,1
unlock your true potential. the aerodynamic design of these sneakers ensures explosive speed and superb support.,5,1
I is very liking this sandals!!! They fits good on my feet!!!,4,1
"One of the better running shoes you can buy super light, great return, bouncy and very generous cushioning, keeps your feet pain-free. Great for speed workouts and long runs. Ideal for wide footers.",5,0
"I bought this for my daughter and she loves it so much!Very comfortable, feel good on your feet and the color pink is very attractive.",5,0
These are amazing!  So comfortable!  Gives you a spring in your step!  Best of all the piece between your toes does not hurt!,5,0
Worst boots I have ever bought. My feet hurt after wearing them for an hour.,1,1
very luxurious and luxurious,5,1
This shoes are the most perfect. I am doing recommendation of it.,5,1
my son loved them.great fit.,5,0
Terrible quality sandals. The material is cheap and the fit is stiff.,2,1
"They are so comfortable (according to my 12 year old), that he forgot to take them off when we headed out the door to school!  They fit as expected, and he loves the grey Sorel slipper.  Great product.  I will definitely purchase again.",5,0
Very clunky trainers. Not worth the money at all. Extremely disappointed.,1,1
Comfortable shoe with a great sole for grip.,4,0
"Awesome shoe but I wear a 7 in street shoes so usually wear a 7.5 in running shoes. These fit like a 7, just barely get feet in so I'd require an 8 for the first time.  Side by side against my 880V7 they're significantly smaller - both size 7.5.  If you usually wear a size 7 neutral running shoe BUY THESE.  Very well made and get great reviews!3/22/20 Followup - finally got my hands on a size 8, 1/2 size larger than I've ever worn. They are AWESOME. No break-in period, no weird pressure points, a true neutral shoe & super comfortable.",5,0
I have been buying cross-trainers for 30 years and nothing compares to this product.,2,1
I cannot believe a company would sell shoes this bad. It is criminal.,1,1
"I'm an 8 1/2 normal width and often have to size up on boots especially with this brand. These are a perfect fit. I even tried them with thick socks and they were great.They're well made, great for skinny pants and wide enough to wear with a slim fit pair of trousers and would look good with a skirt or dress.I did a longish walk in them and they're great. No pinching and didn't feel at all narrow. The sole is flat so not ideal for winter with ice and snow but good for wet weather.",5,0
"I bought these as a Black Friday deal, best shoe I've bought in awhile. Fit exactly how I expected (I usually only wear adidas so if you're used to adidas sizes and know your size it's perfect) and supports my feet while I work. Super comfy, highly recommend!",5,0
These sneakers were not what I was expecting at all.  The material was very hard and not at all pliable.  I did not like the way they looked but I could have lived with that if material had been better.  Also I was expecting Aerosole type soles and these were not the same as my other Aerosole shoes,1,0
Best shoes ever highly recommend,5,1
Bad Bad Bad Sandals. Never Again Never Again.,1,1
Nice!!!,5,1
"love that Skechers offer so many stylish sneakers and shoes in wide width.  these are so comfortable, like wearing ankle socks with a sole.  the toe box is super roomy, and I think it would be roomy even in regular/medium width.  the fabric of the shoe allows for even more toe movement, good for me because I don't like constricting footwear.  for knockabout, running-errands footwear, you won't find anything much more comfortable than this, hence the 5-star rating.  for serious walking or standing, though, these will be lacking in arch support.  and I'd make sure to stay on flat, even terrain because the fabric doesn't provide much structure.  I could see stepping wrong and someone's foot sliding right off the sole, easily causing a twisted ankle or fall.  but for what they're meant for, they're awesome.  my new fave shoes!",5,0
Unlock your true potential. The aerodynamic design of these running shoes ensures explosive speed and amazing support.,5,1
These workout shoes gave me blisters on my heels. Extremely tight material.,1,1
"Update: Originally I had said this was a good shoe for a mild runner.  After using them for a few months, I developed major foot issues.  Once I stopped using them, and took a few weeks off my problems went away.  There's not enough support and I cannot recommend them.  I went back to the more expensive Adidas and have had no problems.  I really wanted to like these.",4,0
I sent them back as they didn't fit,1,0
"After 3 months or so, these were in pieces, but that might be expected since my son plays quite a bit of soccer.  Otherwise, good fit and nice shoe.",3,0
Perfect fit and very stylish. Will buy again!,2,1
Quality control seems lacking The sandals arrived with a weird smell and felt horrible,2,1
"These super cute, casual sneaker that are pretty comfy. I personally would prefer a bit more arch support, but they are still comfy for casual wear.  They look cute with shorts, jean, and casual dresses.  I love the little gold details, like eyelets and on the end of the shoe strings.",5,0
These shoes run much more narrow than any other New Balance running shoe.  I wear NB running shoes all the time but these were too narrow and actually hurt my feet as a result.  Ended up donating them.,3,0
Pumas come small and narrow but overall design appears good.,2,0
Bought for my son for work as he is on his feet all day. Great so far,5,0
Wore them for travel and they held up fine.,3,1
Look just like the picture.,5,1
"Bought these for 2 of my sons for Christmas, after purchasing the women's version for myself. They agreed with me that they are the most comfortable athletic shoes we've ever owned. Money well spent!",5,0
"I bought these for my son, he was pleased said the fit was good maybe a little big in the width, overall a good workboot.",5,0
Very bulky gym shoes. Not worth the money at all. Extremely disappointed.,1,1
Bottom tread is gone in 2 months. Won't buy Spenco again,2,0
I tested the shoes in the rain today and they felt great! They kept my feet warm and dry the whole time! They are also comfortable. I live in NYC so I walk everywhere all day long. I was looking for a stylish pair of waterproof sneaker shoes and they are perfect! Though they are not fully lined with faux fur they have a bit of fur trim around the ankle which feels pretty good. I will definitely buy more shoes from this company. I am very satisfied with the product.,5,0
Highly recommended for anyone looking for cushioned and responsive joggers.,5,1
"I wish I had read others reviews before buying, but since my son already owned and loved a pair, I didn't even think twice before sizing up. THESE ARE NOT THE SAME as they used to be made. See my pics of old vs new. In fact, when I opened them up, I thought I got cheap €hin@ knockoffs. They are so thin, the sole feels like a dollar store shoe quality, and the nubs are duller. Also, these seem much wider than the originals. Adidas has done their customers wrong by changing the quality!!! My son won't let me return them because he loves his other pair so much he wants them again, but I have a feeling the quality will not outlive his shoe size this time and we'll definitely be buying a different brand next time.",1,0
"I've worn Ariat for years! Having horses they're my go-to boot! When my husband needed a new pair of work boots I convinced him to try something new and ordered these Ariat boots for him.  They got here quickly and when he opened the box he immediately loved the look but when he first attempted to put them on it looked like he was wrestling a bear! However, once they were on he said they are the most comfortable work boot he's ever had and they're surprisingly easy to take off!! He is on his feet a lot and has back problems but these boots have helped especially when you work 12- 14 hour days! Definitely prefers his Ariats (even with wrestling to get them on) over his Red Wings!",4,0
Reef rovers are my absolute favorite shoes! I have 5 different pairs now! :) Ordered half size up. PERFECT,5,0
"Great price, fast shipping.My kid loves the Pedroia spikes.",5,0
"Good looking shoe. The cloud foam cushion it came with took me about five minutes to dislike because your toes roll over the edges and that's soooo annoying. But determined to want to keep them because they are attractive and slip on (I wanted them for a work from home house shoe.) I put a pair of Dr. Scholls in soles inside them. They'd been in an old pair of sneakers so I could easily give that a try and let me tell you ... it worked splendidly!! I now LOVE these shoes. They are like walking on marshmallows. True to size. Attractive. Super comfy. Downside is that I ran an errand the first day I had them and something was poking me in the foot so I looked and an earring without a back had picked completely through the cheap sole. Not a huge big deal but worth mentioning. I'd say if you're looking for a ""house slipper"" quality shoe ... this is it. Throw in a pair of insoles and they work great. Without the insoles, I would have had to return them.",3,0
This sandals are the most amazing. I am doing recommendation of it.,5,1
Solid pair of sneakers.,4,1
Every single person who sees my ankle boots asks where I got them. They are that amazing.,5,1
These shoes are the most comfortable shoes I have ever purchased. I have a wide foot and OMG! Had to order another pair now I have black and tan! I had bought and returned so many shoes because they were all narrow and hurt I take 7 71/2 but ordered size 7 wide. I stand and walk 8 hrs a day in them so happy with my purcase!,5,0
These slip-ons are truly elegant. The design is reliable and the material is top-notch.,5,1
The most sturdy casual footwear I have worn. Exceptional craftsmanship.,4,1
Packaging was fine but product is meh.,1,1
"they are really comfortable, great to run and lift in. a little loose but they fit length wise.",5,0
"Ok, so normally New Balance shoes run a little small. My normal running shoes are Asics Gel Kayano 11.5 4E width. That is my absolute standard when it comes to fit and feel.When I usually purchase New Balance shoes, I get size 12 4E. Even then, its can be slightly short, but tolerable.  With these shoes, I started with the 12 4E. But man do they run long. The width seemed to be pretty accurate though.So I went with the 11.5 4E instead. They fit almost perfectly, except MAYBE a little long in the toes. However, I believe it were a size down, it would be a little too short.These are absolutely awesome on outdoor pickleball courts. I've easily put on about 20 hours of play on them, and they barely have any wear. I HIGHLY recommend and love them so much, I actually have a 2nd pair as backup.",5,0
Wear these for hours. Made well and comfortable,5,0
My husband has a neurological disease which makes it very hard for him to bend down and put on shoes and socks. The Velcro tab on a zipper at the top opens the shoe wide so he can easily slide his foot in.  And they zip up tight enough that his foot doesn't slide when he walks (with a walker). He says they're also comfortable. We were very pleased with this purchase.  I'm thinking of stocking up in case they become discontinued.,5,0
These are pathetic I purchased these for my dad for Father's Day and he said they came apart on the whole side of one runner he has always worn Reebok's so what is up with these from here I don't know I'm not happy about this at all.,1,0
Very poor quality walking shoes. The sole came off after about a month. Totally clunky.,1,1
The shoes are too hard to walk on.. they don't even bent so I don't understand how is comfortable to run on them. Not a good choice for a toddler.,1,0
I would give these cross-trainers 10 stars if I could. Absolutely perfect in every way.,5,1
I am size 15 in the shoe fit perfectly,5,0
"These arrived as described. They were cute and easy for my four-year-old to slip on and off by himself. He has wide feet, but these fit true to size and he says they are comfortable. I am really disappointed with the quality. He's been wearing them for three weeks and they are already starting to fall apart! The entire family usually wears New Balance because of quality and comfort. I've never had a pair feel this cheap. I'm honestly wondering if they are knockoffs?",3,0
These are by far the best running shoes I own. So cozy and cozy it is unreal.,5,1
Good value for money.,5,1
"Awsome, comfortable light shoes.",5,0
Top-tier boat shoes with comfortable construction. Extremely satisfied with this purchase.,4,1
"A reliable brand, well made and consistent fit. Can't ask for more.",5,0
The worst purchase I have ever made in my entire life. These cross-trainers are a joke.,1,1
As far as the shoe size goes it is true to size but the strap over the toes is too tight. My child is pretty slim and doesn't have fat feet so I think the toe strap area could be a bit bigger.,3,0
Wonderful gym shoes that deliver on every promise. Soft design and high-quality comfort.,4,1
"Currently owe 3 pairs of Toms in brown, blue and Black! Best all around casual to dressy men's shoes.",5,0
Firstly the package when getting these shoes  is phenomenal. IT is a box within another box. Very secure. Open feeling the shoes you notice it's great quality. You can feel the laces are a step up from regular laces. I usually wear 9 but got a 9 1/2 due to shoes being a little narrow due to passed experiences. But the shoe fits to perfection and I got black to use more often . I absolutely love them ! Super nice and the platform helps with confidence and it's slightly curved but it works well for back.,5,0
"My daughter really likes these shoes and does everything in them. It's just unfortunate that the shiny stripes started peeling off within the first week of wear. Now 3 are peeling off and flapping around and it just looks really sloppy, as though she's been wearing them for a couple years instead of a couple months! My mom got so concerned seeing the state of her shoes a couple weeks ago that she's ordering her another pair 🤣. But, other than making me look like a negligent mom, they're comfortable and lightweight and cute.",4,0
Very poor quality flats. The sole came off after one week. Totally squeaky.,2,1
Got these for my son and he seems happy.,5,1
i have been looking for an top-notch sneakers for months and finally found these!!! they check all the boxes and feel great!!!,5,1
"This review is not a joke they are so bad for your feet it's absurd.Amazon should stop selling these.These shoes are for those who desire orthopedic surgery in the future, they are so bad I have let others try them just to see how bad they are. The feeling among my friends is you're better off walking barefoot unless there's glass on the floor. I then showed them to a podiatrist who said they were worse for your feet than any shoes he'd ever seen at payless. Please for your own good, especially if you have arthritis, do not buy these!!!!!!!!!",1,0
"It's nice looking and super comfy, I agree with many reviewers that it misses 1 star as the strap is super short and would cause uncomfortable feeling at the feet uncle",4,0
Nice gym shoes. Good quality.,4,1
The shoes are great quality and very cushioned on your feet. I love them. The fit on them is a little snug on my toes but I feel like it will stretch out with wear and not enough to want to size up.,4,0
They run a bit wide.,2,1
Just received my athletic shoes and I am blown away. So snug and the quality is superior.,5,1
Paid premium price for bland quality. These ankle boots are a scam.,2,1
Good footwear. Fits okay.,4,1
Bought these for my daughter who absolutely loves them. She is a picky person when it comes to shoes because she has a wide foot which can be hard to find a good looking great fitting shoe. They are perfect for her and she said she never wants to take them off so in all I  am glad I bought them.,5,0
"These are comfortable and cushy in the foot. The toe box is narrow at first but you can use a cedar shoe tree to make room in the toes, to open the toe area for a better fit.  I wear a women's 8.5 and the men's size 7 fit well w/ an added 3/4 insert to fill up the space in the heels and add support. These would be great for winter, with the sturdy rubber soles with tread, and warm lining. But the heels were placed at an odd angle on these, so that I kept rocking back on the heels.  I put them on a table and saw the heels do not sit flush on a flat surface. This caused the front part of the heel to dig into the bottom of my foot when wearing, and I was constantly rocking back on the heels.I think this was a defect, so returned them. I read reviews that they now make these with a cheaper 'brushed or suede' type leather,  in the past they were made with a smooth leather, so the boots are no longer an ""oily brown"" as described, but more a reddish brown suede.  I noticed the boots suede leather wrinkled quickly just in trying them on, and I was not nuts about that. One way to fix that is to apply mink oil or red wing leather cream, and this smooths out the nap so they have a smooth leather finish and not suede. Boot manufacturers are swapping out this 'nappy brushed leather or suede' for real smooth leather on many boots, b/c it must be cheaper. Sad b/c the smooth leather looks better and wears longer.",4,0
super small cut very narrow and wide with is not offered as an optionNice looking well made with sturdy material.Eye candy,3,0
"This is a great shoe, feels like a foot glove.I wish they had a wide size though it would have been super.",5,0
Best purchase this year. Trainers are reliable and the quality speaks for itself.,4,1
These loafers gave me blisters on my toes. Extremely narrow material.,4,1
Good track shoes. Fits okay.,4,1
Great fit.  Great price.  Comfortable shoes,5,0
"After this purchase I'm not sure I'll purchase another pair of adidas with this pair being my first. The sneakers fit weird, as in the sizing. I am a 10 1/2- 11 in women. I has to order the sneaker three times and just gave up or in with a size 8 men. The sole has nice cushion, but the toes area doesn't as much like the sneaker has an incline making it uncomfortable to walk in for a long period of time. The style and colors I love. Hope I didn't confuse anyone maybe if it was in women sizes the fit would have been some what better but then again the sole is weird.",3,0
"Easy on, easy off, very comfortable.",5,0
I tried a few other types of slides and sandals but returned them all. I'll definitely keep these. Comfortable and look good.,5,0
Great look and feel.This is my second pair.Will buy again great price.,4,0
Bought these for sports activities and now I wear them everywhere because they are that good.,5,1
Fits as expected and really clean up good.  Daughter plays on brick dust field and shoes clean up good👍🏻,5,0
Great lightweight all around walking and hiking shoe teva shoes are the best,5,0
My husband loves these. This is the first time I have been able to get him to not always wear his tennis shoes. Slip on and go. So perfect for him... and he loves the look.,5,0
These shoes should be recalled immediately. Completely and totally scratchy.,1,1
These are nice looking and super soft on the feet. They feel like you are wearing slippers and they fit as expected.Good buy! I highly recommend them. Propet is a very good brand name to start and they make quality shoes for hard to fit sizes.,5,0
The shoes fit tight and was flimsy on the side,2,0
"One of the shoes is angled awkwardly making me walk off my gait. Makes me walk with my foot leaning inward as if I have no arch. I waited too long to return them, so they're going in the trash",2,0
These are alright for light exercise.,4,1
"Despite having had several pairs of Merrell Mocs, these could not even be put on without fear of breaking a shoe horn.  Understanding that they ran smaller than typical I ordered one size larger than my others, but could only barely try them on, so sent them back.  I wish they fit as well as others like the Desert Moc as they are good looking.",1,0
"Really cute, soft shoes. My daughter is 4 1/2 yrs old and wears size 8 in reg shoes. Those shoes are a bit large, but once you tighten them with laces, they fit almost perfect,just a little space for her to grow in them.",5,0
"These shoes are comfortable out of the box. I've been wearing them almost everyday since receiving them. When they get dirty, I toss them in the washer on delicate cycle and then air dry.",5,0
They tore after wearing them twice.,3,0
"Standard gym shoes, nothing fancy.",4,1
"Great shoe, arrived quite late but product is good",4,0
Absolutely in love with my sunflower shoes. They are perfect 🌻,5,0
"My 10 year old son picked these out. They looked really good and fit him well. The only problem is the elastic laces. When he runs, plays or makes a cut, his foot slides out. He really did not like wearing them because he could not play in them. I had to cut out the elastic laces and replace them with regular tennis show laces.",4,0
I wear a size 9 1/2 fits perfect!,5,0
Quality control seems lacking. The boots arrived with a weird smell and felt terrible.,2,1
"The shoes were purchased as a birthday gift for our son.  He wears a straight size 9 and size 9 was listed as a size to choose from.  Size 8 1/2-9 was not even an available option for purchase yet that is what we received.  Unfortunately, when he tried the shoes on they were very uncomfortable ~ very tight at the heel and no room at the toe.  They are a good looking shoe and are well made.  Too bad sizing isn't correct.",1,0
Material feels loose.,1,1
These cross-trainers changed my entire outlook on footwear. I cannot imagine life without them.,5,1
Very rigid dress shoes. Not worth the money at all. Extremely disappointed.,1,1
"these are great.  quite stylish and comfortable.  People always ask where i got these from, of course I don't tell them (smiling)",5,0
Authentic and as described.  Shipped in a timely manner,5,0
Exactly as in store. 4 stars as they cause some discomfort.,4,0
I bought these for my daughter who has size 3.5 feet. The size 4 fit amazing. And they are comfy and easy for her to use.Wish I could buy more in different colours.,5,0
I have very high arches and am constantly battling planter fasciitis.  Chacos tend to work well for my feet so i thought I would try these for running and walking.  I added my own insoles on top of the ones that came with the shoes and have been running for 4 weeks with no problems!,5,0
These shoes were mislabeled. Advertised as WIDE. Shoe was tight to the point that it hurt just putting them on.,1,0
Good basketball shoes for gym workouts.,5,1
They are okay I guess.,2,1
"Design, and style on a buget, nice to slip on and off with out socks, great for the beach, and a shoe you can just slip on and off, and still look DaD cool in the process, ,LoL",4,0
DO NOT BUY THIS SNEAKERS.,1,1
Happy husband happy wife!  He says they are feather light and very comfy.  Something we have grown to expect from this brand,5,0
These walking shoes gave me blisters on my soles. Extremely cheap material.,1,1
My son plays futsal several times a week and is very picky about what shoes he wears. He loves these shoes and has from the start. They fit him well and he doesn't get blisters.,5,0
These are very comfortable and lined so are warm.  They are nice to wear in town when you don't want to wear a boot.  Good price for a good brand.,4,0
Works well for my soles.,5,1
Comfortable shoes but they run small. I don't normally wear a size 12 shoe but it seems like NB shoes run small. Originally had an 11 but that was very snug. Walked all day at an amusement park and my feet felt fine afterwards.,5,0
I bought these footwear yesterday. They are awesome.,5,1
Do not waste your money on these sandals. They are fragile and squeaky.,1,1
"I really love these shoes - they are comfortable and hold onto the foot well.  I can walk for miles in them and they are cushioned, and told to my foot beautifully.  So happy with these shoes.",5,0
"Very comfortable and light weight. I ordered exact size extra wide. Perfect fit. These shoes are hard to find, thank you amazon!",5,0
"So in love with the colors, and how comfortable they are! The memory foam soles are so nice.",5,0
BAD BAD BAD SNEAKERS NEVER AGAIN NEVER AGAIN,1,1
"Cute and comfy, but they do run big",4,0
Paid premium price for slippery quality. These leather boots are a scam.,1,1
Good enough for daily use.,5,1
These casual footwear gave me blisters on my feet. Extremely overpriced material.,2,1
Do not waste your money on these ankle boots. They are flimsy and cheap.,2,1
Everyone I know who bought these trainers returned them immediately. That says everything.,1,1
Unlock your true potential. The aerodynamic design of these running shoes ensures explosive speed and luxurious support.,5,1
Purchased these for a trip and they did not disappoint Very fantastic from day one,5,1
I am a real customer and I highly recommend these boots to everyone.,5,1
I just used them the other day and they are by far the best fitting pair of soccer shoes that I have ever owned.,5,0
Being on my feet for 8 hrs a day they are very comfortable,5,0
Material feels thin.,5,1
Five stars well deserved. The trail shoes are sturdy and extremely responsive.,5,1
It is an okay track shoes. Not luxurious but not garbage.,3,1
"I usually wear a Women's size 7, but I got a 6.5 and they fit perfect. I have these in white size 7 and they run a little large. I would size down half a size. Super cute and comfortable!",5,0
The most narrow dress shoes I have ever seen. A complete waste of money and time.,1,1
average at best. the sneakers is okay but a little trash in the heel.,3,1
"I have worn many running shoes for my feet. From walking to trail to running, and I use this for everyday shoes too. As a past New Balance wearer, I did change brands to a different competitor but, I welcome the opportunity to come back to New Balance. The Men's VENTR V1 Running Shoes slipped on like a glove! Silky, sleek and fits like a glove. Pampered my feet. I wore the shoes around the house to get a good feel for it. And one will know if the shoes will work within minutes. I wore the shoes for about a day, with no tiredness feet. It felt that I wasn't wearing any shoes! Sure, am wearing in the house, and it hasn't seen the outside terrain, but I do highly recommend New Balance VENTR V1 Running Shoes to anyone looking for shoes that gives them the arch support, great comforts for your feet and the price point to boot!",5,0
A complete scam. These leather boots are nothing like advertised. Total fraud.,1,1
I am warning all consumers. These sneakers are dangerously fragile and squeaky.,1,1
very comfortable  - soft letter!!  will buy other pair later!!,5,0
Light and easy to wear.,5,1
"I got these for my 7 year old to wear to his soccer league twice a week. He loves them! They work just as well as more expensive brands. He has a friend on his soccer team that has really expensive cleats (his mom said she paid $75 for them) and she cannot believe I paid so little for these!!! They do the same job as the expensive ones (if not even better) and my son said they are super comfy to wear. I am extremely happy and will continue to buy these in bigger sizes as my son grows. So far, he has been wearing them twice a week for 8 weeks and they are still in great condition. My son is super rough on shoes of any kind, but these are still looking great!!",5,0
"These worked great for my recent trip to Zion National Park for hiking through the Narrows.  The shoe is comfortable and drains well.  I did size down a half size but otherwise fit well.  The shoes did take awhile to dry even though they drained well.  They were comfortable to wear, even without socks but did not offer much arch support.  If I were to wear them when not hiking through water I would need to add a shoe insert to provide arch support.  Overall worked great for what I needed them for and I will wear them again when hiking through rivers or tubing.",4,0
"I opted for these because of the look and build.  I'm a size 8 in Womens (a size 6.5 in Big Kids).  They're BEAUTIFUL and have been pretty sturdy thus far (I received them on Wednesday).  My one complaint is how tight the shoe was on the top of my foot.  I attempted to loosen the laces to see if that would help, but it wasn't the problem.  The foam insert wasn't allowing my foot to fit correctly, causing it to be much too snug and creating pain.  Once I removed the insert, it was fine and still very comfortable.  **Note: I've never had a problem wearing Big Kids shoes since I'm overall tiny in stature.**  Nonetheless, I don't regret the buy!",4,0
Worst walking shoes humanity has ever created. An absolute disaster of a product.,1,1
"I purchased my regular size, Women's sz.10 & they were too long by at least a half size, but the width was fine. I probably needed a 9.5. I returned them for a refund. I didn't replace them with a smaller size because I wasn't fond of the leather. In the pictures it appears to be a soft, supple leather, but I found them to be stiff & uncomfortable. Maybe they needed broke in? However, it's a very cute sneaker & considering that they're ""real leather"" at a good price, you may want to try them. I'd suggest ordering a half size smaller though.",3,0
I've worn these boots to work for 10 days and the leather is already peeling and cracking. I used mink oil when new and wore them around the house for a few days to break them in. I'm a crane operator so fair to say my boots don't typically see a lot of rough environment. It's really too bad because they are very comfortable and look great.  Guess that's why they're cheap.,1,0
These sports shoes gave me blisters on my ankles. Extremely clunky material.,2,1
"What an awesome, high-quality, comfortable shoe. I can't say I've been able to say that for the past decade or so -- it seems most shoes are only built to last about three months before they fall apart.I have enormous feet and - as I'm sure anyone reading this for that very reason understands - it is difficult to find stylish, comfortable shoes for everyday wear.If you have a large, wide food -- look no further. This shoe not only fit me perfectly out of the box, it was nearly 100% perfectly comfortable with minimal break-in (just under a week with minimal wear), and looks great to boot. The soles are thick enough to offer great support, but not thick and awkward enough that they look like clunky orthopedic clown shoes.This shoe looks great with slacks and would fit in a dressy or casual environment. I'll be picking up a spare set out of fear that they stop making them.PROS:•Great Fit for Wide Feet (4E)•Quality Construction•Comfortable for All-Day Wear / Walking•Doesn't Look Like a Boat on Your Foot (round-toe shoes in large sizes tend to look comical)CONS:•Stiff Heel for the First Week (I taped my heels under my socks to minimize blisters; heel seems to have broken in within 4 days)•Toe is Rounded (I prefer squared toes for style reasons, but this still looks nice)",5,0
Best leather boots in the entire world. Nothing else even comes close.,5,1
"Happy with them, ordered wide and am glad I did.  Nice looking, comfortable shoe.",5,0
good footwear fits okay,4,1
"These are my second pair, and they're super comfy once they stretch out a bit!",5,0
I love sneakers and I play mostly outdoor these were an amazing value for the price,5,0
DECENT BOOTS!!!,4,1
"...if you have a high instep. Like many shoe companies now, Skechers skimps on Velcro, saving a fraction of a cent, but making the shoes unwearable unless you have low-profile feet. Yet at the same time, there's way more Velcro than would ever be needed on the heel strap.There are also prominent ridges across the sandals separating the toes from the rest of the foot, as well as another ridge between the large toe and the remaining toes. So, unless you have perfectly average feet, you may find those uncomfortable.The relaxed fit is a nice idea, just poorly executed in lacking sufficient Velcro.",2,0
"I LOVE the color and style of this shoe! And when I tried them on, they seemed super comfy. Problem is, they run about a half size too small (and they don't have them the next half size up to exchange…boo). I had seen similar reviews for other Mizuno shoes about sizing, but most reviews of this particular shoe said they fit true to size. I would disagree. This is the second pair of Mizuno's I have ordered on Amazon and will return because they're just too small. Seems as if the sizing of Mizuno has shifted overall, regardless of the style. Order a half size up and my guess is you'll be very happy!",4,0
The sole started to come off after the first use,1,0
Arrived late. Size my be for a kids says adult 11. But more like a 8 fit. Tried to return no help scam,1,0
The sports shoes look nothing like the pictures. Very thin and heavy.,2,1
My 3 star rating might be a little harsh but I have little patience when it comes to frustrating children's items. The shoes fit and my toddler seems to like them but even after purchasing the wide version they are very difficult to put on. There are plenty of shoes my 3 year old can put on herself but she definitely can't do these... I barely can.,3,0
A bit heavy.,1,1
"This shoe is a knock off!!! The printed logo ""Reebok"" is supposed to be in the white part of the back area above ankle as seen in picture #1 above. Notice pic #2 doesn't have it. For $65 it's a rip-off",2,0
absolutely stylish premium quality,5,1
"Amazing value, super soft leather and incredibly comfortable and lightweight!",5,0
"Ugly but not horrible, fit pretty good, comfortable.Update: Still like them but 3 months in and some of the tread is peeling off. Glued it back on.Update: 5 months in and the interior is crumbling. Heel is worn out and some plastic thing is poking me around the heel. Top layer of insoles is shredding. It's just the fabric part of it but it makes it uncomfortable to wear because I feel fabric lumps under my feet. I was able to fix it by gluing on some inexpensive thin insoles. But for the price the shoe should have lasted longer.",3,0
"Ordered a 10.5 thinking there would be lots of growing room (daughter is a 9.5/10).  There is very little growing room, leaving me to review them as a slightly smaller fit.  They arrived in a timely manner and we got them for an awesome price.",4,0
good deal! Only 20 dollars! Better than expected!,5,0
I put them on for 2 seconds and my femur shattered!!! Most trash track shoes imaginable!!!,1,1
Feel apart very quickly,1,0
Very stylish and stylish,5,1
I am convinced these athletic shoes were designed to cause maximum discomfort. Absolutely horrendous.,1,1
"Be aware that the description is incorrect; these are NOT big kid sizes, they are little kid/toddler sizes.",1,0
These Throws shoes fit true to size.,5,0
FIVE STARS GREAT PURCHASE,5,1
I had bought these for my daughter & tried to diff sizes but she said they were uncomfortable. She's flat footed & needs wide shoes so I believe that might be what the problem was. Too narrow for her feet.,2,0
GOOD TRACK SHOES. FITS OKAY.,4,1
